100 	 0.1088 	 0.1127
101 	 0.1088 	 0.1127
102 	 0.1088 	 0.1127
103 	 0.1088 	 0.1127
104 	 0.1088 	 0.1127
105 	 0.1088 	 0.1127
106 	 0.1088 	 0.1127
107 	 0.1088 	 0.1127
108 	 0.1088 	 0.1127
109 	 0.1088 	 0.1127
110 	 0.1088 	 0.1127
111 	 0.1088 	 0.1127
112 	 0.1088 	 0.1127
113 	 0.1088 	 0.1127
114 	 0.1088 	 0.1127
115 	 0.1088 	 0.1127
116 	 0.1088 	 0.1127
117 	 0.1088 	 0.1127
118 	 0.1088 	 0.1127
119 	 0.1088 	 0.1127
120 	 0.1088 	 0.1127
121 	 0.1088 	 0.1127
122 	 0.1088 	 0.1127
123 	 0.1088 	 0.1127
124 	 0.1088 	 0.1127
125 	 0.1088 	 0.1127
126 	 0.1088 	 0.1127
127 	 0.1088 	 0.1127
128 	 0.1088 	 0.1127
129 	 0.1088 	 0.1127
130 	 0.1088 	 0.1127
131 	 0.1088 	 0.1127
132 	 0.1088 	 0.1127
133 	 0.1088 	 0.1127
134 	 0.1088 	 0.1127
135 	 0.1088 	 0.1127
136 	 0.1088 	 0.1127
137 	 0.1088 	 0.1127
138 	 0.1088 	 0.1127
139 	 0.1088 	 0.1127
140 	 0.1088 	 0.1127
141 	 0.1088 	 0.1127
142 	 0.1088 	 0.1127
143 	 0.1088 	 0.1127
144 	 0.1088 	 0.1127
145 	 0.1088 	 0.1127
146 	 0.1088 	 0.1127
147 	 0.1088 	 0.1127
148 	 0.1088 	 0.1127
149 	 0.1088 	 0.1127
150 	 0.1088 	 0.1127
151 	 0.1088 	 0.1127
152 	 0.1088 	 0.1127
153 	 0.1088 	 0.1127
154 	 0.1088 	 0.1127
155 	 0.1088 	 0.1127
156 	 0.1088 	 0.1127
157 	 0.1088 	 0.1127
158 	 0.1088 	 0.1127
159 	 0.1088 	 0.1127
160 	 0.1088 	 0.1127
161 	 0.1088 	 0.1127
162 	 0.1088 	 0.1127
163 	 0.1088 	 0.1127
164 	 0.1088 	 0.1127
165 	 0.1088 	 0.1127
166 	 0.1088 	 0.1127
167 	 0.1088 	 0.1127
168 	 0.1088 	 0.1127
169 	 0.1088 	 0.1127
170 	 0.1088 	 0.1127
171 	 0.1088 	 0.1127
172 	 0.1088 	 0.1127
173 	 0.1088 	 0.1127
174 	 0.1088 	 0.1127
175 	 0.1088 	 0.1127
176 	 0.1088 	 0.1127
177 	 0.1088 	 0.1127
178 	 0.1088 	 0.1127
179 	 0.1088 	 0.1127
180 	 0.1088 	 0.1127
181 	 0.1088 	 0.1127
182 	 0.1088 	 0.1127
183 	 0.1088 	 0.1127
184 	 0.1088 	 0.1127
185 	 0.1088 	 0.1127
186 	 0.1088 	 0.1127
187 	 0.1088 	 0.1127
188 	 0.1088 	 0.1127
189 	 0.1088 	 0.1127
190 	 0.1088 	 0.1127
191 	 0.1088 	 0.1127
192 	 0.1088 	 0.1127
193 	 0.1088 	 0.1127
194 	 0.1088 	 0.1127
195 	 0.1088 	 0.1127
196 	 0.1088 	 0.1127
197 	 0.1088 	 0.1127
198 	 0.1088 	 0.1127
199 	 0.1088 	 0.1127
200 	 0.1088 	 0.1127
201 	 0.1088 	 0.1127
202 	 0.1088 	 0.1127
203 	 0.1088 	 0.1127
204 	 0.1088 	 0.1127
205 	 0.1088 	 0.1127
206 	 0.1088 	 0.1127
207 	 0.1088 	 0.1127
208 	 0.1088 	 0.1127
209 	 0.1088 	 0.1127
210 	 0.1088 	 0.1127
211 	 0.1088 	 0.1127
212 	 0.1088 	 0.1127
213 	 0.1088 	 0.1127
214 	 0.1088 	 0.1127
215 	 0.1088 	 0.1127
216 	 0.1088 	 0.1127
217 	 0.1088 	 0.1127
218 	 0.1088 	 0.1127
219 	 0.1088 	 0.1127
220 	 0.1088 	 0.1127
221 	 0.1088 	 0.1127
222 	 0.1088 	 0.1127
223 	 0.1088 	 0.1127
224 	 0.1088 	 0.1127
225 	 0.1088 	 0.1127
226 	 0.1088 	 0.1127
227 	 0.1088 	 0.1127
228 	 0.1088 	 0.1127
229 	 0.1088 	 0.1127
230 	 0.1088 	 0.1127
231 	 0.1088 	 0.1127
232 	 0.1088 	 0.1127
233 	 0.1088 	 0.1127
234 	 0.1088 	 0.1127
235 	 0.1088 	 0.1127
236 	 0.1088 	 0.1127
237 	 0.1088 	 0.1127
238 	 0.1088 	 0.1127
239 	 0.1088 	 0.1127
240 	 0.1088 	 0.1127
241 	 0.1088 	 0.1127
242 	 0.1088 	 0.1127
243 	 0.1088 	 0.1127
244 	 0.1088 	 0.1127
245 	 0.1088 	 0.1127
246 	 0.1088 	 0.1127
247 	 0.1088 	 0.1127
248 	 0.1088 	 0.1127
249 	 0.1088 	 0.1127
250 	 0.1088 	 0.1127
251 	 0.1088 	 0.1127
252 	 0.1088 	 0.1127
253 	 0.1088 	 0.1127
254 	 0.1088 	 0.1127
255 	 0.1088 	 0.1127
256 	 0.1088 	 0.1127
257 	 0.1088 	 0.1127
258 	 0.1088 	 0.1127
259 	 0.1088 	 0.1127
260 	 0.1088 	 0.1127
261 	 0.1088 	 0.1127
262 	 0.1088 	 0.1127
263 	 0.1088 	 0.1127
264 	 0.1088 	 0.1127
265 	 0.1088 	 0.1127
266 	 0.1088 	 0.1127
267 	 0.1088 	 0.1127
268 	 0.1088 	 0.1127
269 	 0.1088 	 0.1127
270 	 0.1088 	 0.1127
271 	 0.1088 	 0.1127
272 	 0.1088 	 0.1127
273 	 0.1088 	 0.1127
274 	 0.1088 	 0.1127
275 	 0.1088 	 0.1127
276 	 0.1088 	 0.1127
277 	 0.1088 	 0.1127
278 	 0.1088 	 0.1127
279 	 0.1088 	 0.1127
280 	 0.1088 	 0.1127
281 	 0.1088 	 0.1127
282 	 0.1088 	 0.1127
283 	 0.1088 	 0.1127
284 	 0.1088 	 0.1127
285 	 0.1088 	 0.1127
286 	 0.1088 	 0.1127
287 	 0.1088 	 0.1127
288 	 0.1088 	 0.1127
289 	 0.1088 	 0.1127
290 	 0.1088 	 0.1127
291 	 0.1088 	 0.1127
292 	 0.1088 	 0.1127
293 	 0.1088 	 0.1127
294 	 0.1088 	 0.1127
295 	 0.1088 	 0.1127
296 	 0.1088 	 0.1127
297 	 0.1088 	 0.1127
298 	 0.1088 	 0.1127
299 	 0.1088 	 0.1127
300 	 0.1088 	 0.1127
301 	 0.1088 	 0.1127
302 	 0.1088 	 0.1127
303 	 0.1088 	 0.1127
304 	 0.1088 	 0.1127
305 	 0.1088 	 0.1127
306 	 0.1088 	 0.1127
307 	 0.1088 	 0.1127
308 	 0.1088 	 0.1127
309 	 0.1088 	 0.1127
310 	 0.1088 	 0.1127
311 	 0.1088 	 0.1127
312 	 0.1088 	 0.1127
313 	 0.1088 	 0.1127
314 	 0.1088 	 0.1127
315 	 0.1088 	 0.1127
316 	 0.1088 	 0.1127
317 	 0.1088 	 0.1127
318 	 0.1088 	 0.1127
319 	 0.1088 	 0.1127
320 	 0.1088 	 0.1127
321 	 0.1088 	 0.1127
322 	 0.1088 	 0.1127
323 	 0.1088 	 0.1127
324 	 0.1088 	 0.1127
325 	 0.1088 	 0.1127
326 	 0.1088 	 0.1127
327 	 0.1088 	 0.1127
328 	 0.1088 	 0.1127
329 	 0.1088 	 0.1127
330 	 0.1088 	 0.1127
331 	 0.1088 	 0.1127
332 	 0.1088 	 0.1127
333 	 0.1088 	 0.1127
334 	 0.1088 	 0.1127
335 	 0.1088 	 0.1127
336 	 0.1088 	 0.1127
337 	 0.1088 	 0.1127
338 	 0.1088 	 0.1127
339 	 0.1088 	 0.1127
340 	 0.1088 	 0.1127
341 	 0.1088 	 0.1127
342 	 0.1088 	 0.1127
343 	 0.1088 	 0.1127
344 	 0.1088 	 0.1127
345 	 0.1088 	 0.1127
346 	 0.1088 	 0.1127
347 	 0.1088 	 0.1127
348 	 0.1088 	 0.1127
349 	 0.1088 	 0.1127
350 	 0.1088 	 0.1127
351 	 0.1088 	 0.1127
352 	 0.1088 	 0.1127
353 	 0.1088 	 0.1127
354 	 0.1088 	 0.1127
355 	 0.1088 	 0.1127
356 	 0.1088 	 0.1127
357 	 0.1088 	 0.1127
358 	 0.1088 	 0.1127
359 	 0.1088 	 0.1127
360 	 0.1088 	 0.1127
361 	 0.1088 	 0.1127
362 	 0.1088 	 0.1127
363 	 0.1088 	 0.1127
364 	 0.1088 	 0.1127
365 	 0.1088 	 0.1127
366 	 0.1088 	 0.1127
367 	 0.1088 	 0.1127
368 	 0.1088 	 0.1127
369 	 0.1088 	 0.1127
370 	 0.1088 	 0.1127
371 	 0.1088 	 0.1127
372 	 0.1088 	 0.1127
373 	 0.1088 	 0.1127
374 	 0.1088 	 0.1127
375 	 0.1088 	 0.1127
376 	 0.1088 	 0.1127
377 	 0.1088 	 0.1127
378 	 0.1088 	 0.1127
379 	 0.1088 	 0.1127
380 	 0.1088 	 0.1127
381 	 0.1088 	 0.1127
382 	 0.1088 	 0.1127
383 	 0.1088 	 0.1127
384 	 0.1088 	 0.1127
385 	 0.1088 	 0.1127
386 	 0.1088 	 0.1127
387 	 0.1088 	 0.1127
388 	 0.1088 	 0.1127
389 	 0.1088 	 0.1127
390 	 0.1088 	 0.1127
391 	 0.1088 	 0.1127
392 	 0.1088 	 0.1127
393 	 0.1088 	 0.1127
394 	 0.1088 	 0.1127
395 	 0.1088 	 0.1127
396 	 0.1088 	 0.1127
397 	 0.1088 	 0.1127
398 	 0.1088 	 0.1127
399 	 0.1088 	 0.1127
400 	 0.1088 	 0.1127
401 	 0.1088 	 0.1127
402 	 0.1088 	 0.1127
403 	 0.1088 	 0.1127
404 	 0.1088 	 0.1127
405 	 0.1088 	 0.1127
406 	 0.1088 	 0.1127
407 	 0.1088 	 0.1127
408 	 0.1088 	 0.1127
409 	 0.1088 	 0.1127
410 	 0.1088 	 0.1127
411 	 0.1088 	 0.1127
412 	 0.1088 	 0.1127
413 	 0.1088 	 0.1127
414 	 0.1088 	 0.1127
415 	 0.1088 	 0.1127
416 	 0.1088 	 0.1127
417 	 0.1088 	 0.1127
418 	 0.1088 	 0.1127
419 	 0.1088 	 0.1127
420 	 0.1088 	 0.1127
421 	 0.1088 	 0.1127
422 	 0.1088 	 0.1127
423 	 0.1088 	 0.1127
424 	 0.1088 	 0.1127
425 	 0.1088 	 0.1127
426 	 0.1088 	 0.1127
427 	 0.1088 	 0.1127
428 	 0.1088 	 0.1127
429 	 0.1088 	 0.1127
430 	 0.1088 	 0.1127
431 	 0.1088 	 0.1127
432 	 0.1088 	 0.1127
433 	 0.1088 	 0.1127
434 	 0.1088 	 0.1127
435 	 0.1088 	 0.1127
436 	 0.1088 	 0.1127
437 	 0.1088 	 0.1127
438 	 0.1088 	 0.1127
439 	 0.1088 	 0.1127
440 	 0.1088 	 0.1127
441 	 0.1088 	 0.1127
442 	 0.1088 	 0.1127
443 	 0.1088 	 0.1127
444 	 0.1088 	 0.1127
445 	 0.1088 	 0.1127
446 	 0.1088 	 0.1127
447 	 0.1088 	 0.1127
448 	 0.1088 	 0.1127
449 	 0.1088 	 0.1127
450 	 0.1088 	 0.1127
451 	 0.1088 	 0.1127
452 	 0.1088 	 0.1127
453 	 0.1088 	 0.1127
454 	 0.1088 	 0.1127
455 	 0.1088 	 0.1127
456 	 0.1088 	 0.1127
457 	 0.1088 	 0.1127
458 	 0.1088 	 0.1127
459 	 0.1088 	 0.1127
460 	 0.1088 	 0.1127
461 	 0.1088 	 0.1127
462 	 0.1088 	 0.1127
463 	 0.1088 	 0.1127
464 	 0.1088 	 0.1127
465 	 0.1088 	 0.1127
466 	 0.1088 	 0.1127
467 	 0.1088 	 0.1127
468 	 0.1088 	 0.1127
469 	 0.1088 	 0.1127
470 	 0.1088 	 0.1127
471 	 0.1088 	 0.1127
472 	 0.1088 	 0.1127
473 	 0.1088 	 0.1127
474 	 0.1088 	 0.1127
475 	 0.1088 	 0.1127
476 	 0.1088 	 0.1127
477 	 0.1088 	 0.1127
478 	 0.1088 	 0.1127
479 	 0.1088 	 0.1127
480 	 0.1088 	 0.1127
481 	 0.1088 	 0.1127
482 	 0.1088 	 0.1127
483 	 0.1088 	 0.1127
484 	 0.1088 	 0.1127
485 	 0.1088 	 0.1127
486 	 0.1088 	 0.1127
487 	 0.1088 	 0.1127
488 	 0.1088 	 0.1127
489 	 0.1088 	 0.1127
490 	 0.1088 	 0.1127
491 	 0.1088 	 0.1127
492 	 0.1088 	 0.1127
493 	 0.1088 	 0.1127
494 	 0.1088 	 0.1127
495 	 0.1088 	 0.1127
496 	 0.1088 	 0.1127
497 	 0.1088 	 0.1127
498 	 0.1088 	 0.1127
499 	 0.1088 	 0.1127
